entity,label,source_url
Michel Platini,PERSON,https://en.wikipedia.org/wiki/UEFA
Ángel María Villar,PERSON,https://en.wikipedia.org/wiki/UEFA
Slovenia,GPE,https://en.wikipedia.org/wiki/UEFA
Pierre Delaunay,PERSON,https://en.wikipedia.org/wiki/UEFA
Hans Bangerter,PERSON,https://en.wikipedia.org/wiki/UEFA
Gerhard Aigner,PERSON,https://en.wikipedia.org/wiki/UEFA
Lars-Christer Olsson,PERSON,https://en.wikipedia.org/wiki/UEFA
Gianni Infantino,PERSON,https://en.wikipedia.org/wiki/UEFA
Switzerland Italy,GPE,https://en.wikipedia.org/wiki/UEFA
David Taylor,PERSON,https://en.wikipedia.org/wiki/UEFA
Greece,GPE,https://en.wikipedia.org/wiki/UEFA
Albania,GPE,https://en.wikipedia.org/wiki/UEFA
Andorra,GPE,https://en.wikipedia.org/wiki/UEFA
ARM,GPE,https://en.wikipedia.org/wiki/UEFA
AUT,ORG,https://en.wikipedia.org/wiki/UEFA
Austria,GPE,https://en.wikipedia.org/wiki/UEFA
AZE,GPE,https://en.wikipedia.org/wiki/UEFA
BLR,GPE,https://en.wikipedia.org/wiki/UEFA
Belarus,GPE,https://en.wikipedia.org/wiki/UEFA
BEL,GPE,https://en.wikipedia.org/wiki/UEFA
Belgium,GPE,https://en.wikipedia.org/wiki/UEFA
BIH,GPE,https://en.wikipedia.org/wiki/UEFA
Bosnia and Herzegovina,GPE,https://en.wikipedia.org/wiki/UEFA
BUL,GPE,https://en.wikipedia.org/wiki/UEFA
Bulgaria,GPE,https://en.wikipedia.org/wiki/UEFA
CRO,GPE,https://en.wikipedia.org/wiki/UEFA
Croatia,GPE,https://en.wikipedia.org/wiki/UEFA
CYP,GPE,https://en.wikipedia.org/wiki/UEFA
CZE,GPE,https://en.wikipedia.org/wiki/UEFA
Czech Republic,GPE,https://en.wikipedia.org/wiki/UEFA
Estonia,GPE,https://en.wikipedia.org/wiki/UEFA
Finland,GPE,https://en.wikipedia.org/wiki/UEFA
FRA,GPE,https://en.wikipedia.org/wiki/UEFA
GER,GPE,https://en.wikipedia.org/wiki/UEFA
GIB,GPE,https://en.wikipedia.org/wiki/UEFA
GRE,GPE,https://en.wikipedia.org/wiki/UEFA
HUN,GPE,https://en.wikipedia.org/wiki/UEFA
ISL,GPE,https://en.wikipedia.org/wiki/UEFA
Iceland,GPE,https://en.wikipedia.org/wiki/UEFA
ISR,GPE,https://en.wikipedia.org/wiki/UEFA
ITA,GPE,https://en.wikipedia.org/wiki/UEFA
KAZ,GPE,https://en.wikipedia.org/wiki/UEFA
KOS,GPE,https://en.wikipedia.org/wiki/UEFA
LVA,GPE,https://en.wikipedia.org/wiki/UEFA
Latvia,GPE,https://en.wikipedia.org/wiki/UEFA
LIE,GPE,https://en.wikipedia.org/wiki/UEFA
Liechtenstein,GPE,https://en.wikipedia.org/wiki/UEFA
LTU,GPE,https://en.wikipedia.org/wiki/UEFA
Lithuania,GPE,https://en.wikipedia.org/wiki/UEFA
LUX,GPE,https://en.wikipedia.org/wiki/UEFA
Luxembourg,GPE,https://en.wikipedia.org/wiki/UEFA
Malta,GPE,https://en.wikipedia.org/wiki/UEFA
Moldova,GPE,https://en.wikipedia.org/wiki/UEFA
Montenegro,GPE,https://en.wikipedia.org/wiki/UEFA
Netherlands,GPE,https://en.wikipedia.org/wiki/UEFA
MKD,ORG,https://en.wikipedia.org/wiki/UEFA
North Macedonia,GPE,https://en.wikipedia.org/wiki/UEFA
NIR,ORG,https://en.wikipedia.org/wiki/UEFA
NOR,GPE,https://en.wikipedia.org/wiki/UEFA
Norway,GPE,https://en.wikipedia.org/wiki/UEFA
POL,GPE,https://en.wikipedia.org/wiki/UEFA
Poland,GPE,https://en.wikipedia.org/wiki/UEFA
Portugal,GPE,https://en.wikipedia.org/wiki/UEFA
IRL,PERSON,https://en.wikipedia.org/wiki/UEFA
ROU,PERSON,https://en.wikipedia.org/wiki/UEFA
Romania,GPE,https://en.wikipedia.org/wiki/UEFA
RUS,GPE,https://en.wikipedia.org/wiki/UEFA
San Marino,GPE,https://en.wikipedia.org/wiki/UEFA
Serbia,GPE,https://en.wikipedia.org/wiki/UEFA
SVK,ORG,https://en.wikipedia.org/wiki/UEFA
Slovakia,GPE,https://en.wikipedia.org/wiki/UEFA
SVN,ORG,https://en.wikipedia.org/wiki/UEFA
ESP,ORG,https://en.wikipedia.org/wiki/UEFA
SWE,ORG,https://en.wikipedia.org/wiki/UEFA
UKR,GPE,https://en.wikipedia.org/wiki/UEFA
Jersey,GPE,https://en.wikipedia.org/wiki/UEFA
December 2015,DATE,https://en.wikipedia.org/wiki/UEFA
two years earlier.[25,DATE,https://en.wikipedia.org/wiki/UEFA
October 2016,DATE,https://en.wikipedia.org/wiki/UEFA
CAS,ORG,https://en.wikipedia.org/wiki/UEFA
June 2017.[27,DATE,https://en.wikipedia.org/wiki/UEFA
September 2017,DATE,https://en.wikipedia.org/wiki/UEFA
the UEFA Congress,ORG,https://en.wikipedia.org/wiki/UEFA
February 2018,DATE,https://en.wikipedia.org/wiki/UEFA
East Germany,GPE,https://en.wikipedia.org/wiki/UEFA
Soviet Union,GPE,https://en.wikipedia.org/wiki/UEFA
Yugoslavia FR Yugoslavia,GPE,https://en.wikipedia.org/wiki/UEFA
the UEFA Nations League,ORG,https://en.wikipedia.org/wiki/UEFA
The UEFA Nations League,ORG,https://en.wikipedia.org/wiki/UEFA
every two years,DATE,https://en.wikipedia.org/wiki/UEFA
Women's Under-19,ORG,https://en.wikipedia.org/wiki/UEFA
Women's Under-17 Championships,ORG,https://en.wikipedia.org/wiki/UEFA
UEFA Under-19 Futsal Championship,ORG,https://en.wikipedia.org/wiki/UEFA
Beach Soccer Worldwide,ORG,https://en.wikipedia.org/wiki/UEFA
the UEFA Champions League,ORG,https://en.wikipedia.org/wiki/UEFA
the UEFA Europa League,ORG,https://en.wikipedia.org/wiki/UEFA
the UEFA Cup,ORG,https://en.wikipedia.org/wiki/UEFA
UEFA Europa League,ORG,https://en.wikipedia.org/wiki/UEFA
December 2018,DATE,https://en.wikipedia.org/wiki/UEFA
the UEFA Europa Conference League,ORG,https://en.wikipedia.org/wiki/UEFA
Europa Conference League,ORG,https://en.wikipedia.org/wiki/UEFA
the Europa League,ORG,https://en.wikipedia.org/wiki/UEFA
the UEFA Women's Champions League,ORG,https://en.wikipedia.org/wiki/UEFA
the Champions League,ORG,https://en.wikipedia.org/wiki/UEFA
Juventus,ORG,https://en.wikipedia.org/wiki/UEFA
Ajax,ORG,https://en.wikipedia.org/wiki/UEFA
Manchester United,ORG,https://en.wikipedia.org/wiki/UEFA
Bayern Munich,ORG,https://en.wikipedia.org/wiki/UEFA
the Union of European Football Associations,ORG,https://en.wikipedia.org/wiki/UEFA
Futsal European Clubs Championship,ORG,https://en.wikipedia.org/wiki/UEFA
December 2023,DATE,https://en.wikipedia.org/wiki/UEFA
December 2024,DATE,https://en.wikipedia.org/wiki/UEFA
U19,DATE,https://en.wikipedia.org/wiki/UEFA
U17,DATE,https://en.wikipedia.org/wiki/UEFA
Sweden,PERSON,https://en.wikipedia.org/wiki/UEFA
Czech Republic[v,GPE,https://en.wikipedia.org/wiki/UEFA
UEFA Champions League,ORG,https://en.wikipedia.org/wiki/UEFA
the UEFA Conference League,ORG,https://en.wikipedia.org/wiki/UEFA
the Year,DATE,https://en.wikipedia.org/wiki/UEFA
R2 7th,DATE,https://en.wikipedia.org/wiki/UEFA
R2 8th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 23rd,DATE,https://en.wikipedia.org/wiki/UEFA
R1 11th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 15th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 13th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 12th,DATE,https://en.wikipedia.org/wiki/UEFA
R2 10th,DATE,https://en.wikipedia.org/wiki/UEFA
R2 11th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 19th,DATE,https://en.wikipedia.org/wiki/UEFA
R2 14th,DATE,https://en.wikipedia.org/wiki/UEFA
QF 6th,DATE,https://en.wikipedia.org/wiki/UEFA
Q | 15,DATE,https://en.wikipedia.org/wiki/UEFA
R1 20th,DATE,https://en.wikipedia.org/wiki/UEFA
R2 15th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 29th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 22nd,DATE,https://en.wikipedia.org/wiki/UEFA
Czech Republic[z,GPE,https://en.wikipedia.org/wiki/UEFA
QF 5th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 14th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 9th,DATE,https://en.wikipedia.org/wiki/UEFA
R2 9th,DATE,https://en.wikipedia.org/wiki/UEFA
QF 8th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 24th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 28th,DATE,https://en.wikipedia.org/wiki/UEFA
East Germany[z,GPE,https://en.wikipedia.org/wiki/UEFA
R2 6th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 8th,DATE,https://en.wikipedia.org/wiki/UEFA
QF 7th,DATE,https://en.wikipedia.org/wiki/UEFA
R2 13th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 26th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 7th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 T-9th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 T-13th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 10th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 17th,DATE,https://en.wikipedia.org/wiki/UEFA
Q | 21,DATE,https://en.wikipedia.org/wiki/UEFA
R1 25th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 18th,DATE,https://en.wikipedia.org/wiki/UEFA
R2 12th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 21st,DATE,https://en.wikipedia.org/wiki/UEFA
R2 5th,DATE,https://en.wikipedia.org/wiki/UEFA
R2 16th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 T-10th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 T-18th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 27th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 5th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 16th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 32nd,DATE,https://en.wikipedia.org/wiki/UEFA
R1 30th,DATE,https://en.wikipedia.org/wiki/UEFA
R1 6th,DATE,https://en.wikipedia.org/wiki/UEFA
Q | 13,DATE,https://en.wikipedia.org/wiki/UEFA
Belarus,PERSON,https://en.wikipedia.org/wiki/UEFA
Bulgaria,PERSON,https://en.wikipedia.org/wiki/UEFA
Denmark,PERSON,https://en.wikipedia.org/wiki/UEFA
East Germany[ae,GPE,https://en.wikipedia.org/wiki/UEFA
West Germany,GPE,https://en.wikipedia.org/wiki/UEFA
Estonia,PERSON,https://en.wikipedia.org/wiki/UEFA
Finland,PERSON,https://en.wikipedia.org/wiki/UEFA
Great Britain,GPE,https://en.wikipedia.org/wiki/UEFA
Greece,PERSON,https://en.wikipedia.org/wiki/UEFA
Ireland,PERSON,https://en.wikipedia.org/wiki/UEFA
Israel,PERSON,https://en.wikipedia.org/wiki/UEFA
Latvia,PERSON,https://en.wikipedia.org/wiki/UEFA
Luxembourg,PERSON,https://en.wikipedia.org/wiki/UEFA
Norway,PERSON,https://en.wikipedia.org/wiki/UEFA
Poland,PERSON,https://en.wikipedia.org/wiki/UEFA
Portugal,PERSON,https://en.wikipedia.org/wiki/UEFA
Romania,PERSON,https://en.wikipedia.org/wiki/UEFA
Russia,PERSON,https://en.wikipedia.org/wiki/UEFA
Serbia,PERSON,https://en.wikipedia.org/wiki/UEFA
Switzerland,PERSON,https://en.wikipedia.org/wiki/UEFA
Ukraine,PERSON,https://en.wikipedia.org/wiki/UEFA
Yugoslavia,PERSON,https://en.wikipedia.org/wiki/UEFA
Spain,PERSON,https://en.wikipedia.org/wiki/UEFA
R16 | 2,DATE,https://en.wikipedia.org/wiki/UEFA
R2,PERSON,https://en.wikipedia.org/wiki/UEFA
R1,PERSON,https://en.wikipedia.org/wiki/UEFA
the Lithuanian Football Federation,ORG,https://en.wikipedia.org/wiki/UEFA
the Football Federation,ORG,https://en.wikipedia.org/wiki/UEFA
Albanian Superliga,ORG,https://en.wikipedia.org/wiki/UEFA
five years,DATE,https://en.wikipedia.org/wiki/UEFA
SS Lazio,ORG,https://en.wikipedia.org/wiki/UEFA
Lazio,ORG,https://en.wikipedia.org/wiki/UEFA
AFC Ajax,ORG,https://en.wikipedia.org/wiki/UEFA
EU,ORG,https://en.wikipedia.org/wiki/UEFA
F.C. Copenhagen,ORG,https://en.wikipedia.org/wiki/UEFA
Sepp Blatter,PERSON,https://en.wikipedia.org/wiki/UEFA
Platini,PERSON,https://en.wikipedia.org/wiki/UEFA
Michael Lauber,PERSON,https://en.wikipedia.org/wiki/UEFA
Court of Arbitration for Sports,ORG,https://en.wikipedia.org/wiki/UEFA
six-year,DATE,https://en.wikipedia.org/wiki/UEFA
four years,DATE,https://en.wikipedia.org/wiki/UEFA
the European Court of Human Rights,ORG,https://en.wikipedia.org/wiki/UEFA
Baku,GPE,https://en.wikipedia.org/wiki/UEFA
Arsenal,ORG,https://en.wikipedia.org/wiki/UEFA
Henrikh Mkhitaryan,PERSON,https://en.wikipedia.org/wiki/UEFA
Chiliz,ORG,https://en.wikipedia.org/wiki/UEFA
February 2022,DATE,https://en.wikipedia.org/wiki/UEFA
July 2025,DATE,https://en.wikipedia.org/wiki/UEFA
Crystal Palace F.C.,ORG,https://en.wikipedia.org/wiki/UEFA
Olympique Lyonnais,ORG,https://en.wikipedia.org/wiki/UEFA
John Textor's,PERSON,https://en.wikipedia.org/wiki/UEFA
Eagle Football Group,ORG,https://en.wikipedia.org/wiki/UEFA
Palace,ORG,https://en.wikipedia.org/wiki/UEFA
FA Cup,ORG,https://en.wikipedia.org/wiki/UEFA
Lyon,ORG,https://en.wikipedia.org/wiki/UEFA
The Court of Arbitration for Sport,ORG,https://en.wikipedia.org/wiki/UEFA
August 2025.[64][65,DATE,https://en.wikipedia.org/wiki/UEFA
International Federation of Association Football,ORG,https://en.wikipedia.org/wiki/UEFA
Asian Football Confederation,ORG,https://en.wikipedia.org/wiki/UEFA
Confederation of African Football,ORG,https://en.wikipedia.org/wiki/UEFA
Confederation of North,ORG,https://en.wikipedia.org/wiki/UEFA
Confederation of South American Football,ORG,https://en.wikipedia.org/wiki/UEFA
Oceania Football Confederation,ORG,https://en.wikipedia.org/wiki/UEFA
Football League,ORG,https://en.wikipedia.org/wiki/UEFA
the British Olympic Association,ORG,https://en.wikipedia.org/wiki/UEFA
the National Olympic Committee,ORG,https://en.wikipedia.org/wiki/UEFA
Sports Confederation,ORG,https://en.wikipedia.org/wiki/UEFA
Comité Français Interfédéral,ORG,https://en.wikipedia.org/wiki/UEFA
the French Football Federation,ORG,https://en.wikipedia.org/wiki/UEFA
the Comité Français Interfédéral,ORG,https://en.wikipedia.org/wiki/UEFA
USFSA,ORG,https://en.wikipedia.org/wiki/UEFA
KSI,ORG,https://en.wikipedia.org/wiki/UEFA
pre-1947,DATE,https://en.wikipedia.org/wiki/UEFA
the Olympic Council of Asia,ORG,https://en.wikipedia.org/wiki/UEFA
the European Olympic Committees,ORG,https://en.wikipedia.org/wiki/UEFA
Związek Polski Piłki Nożnej,ORG,https://en.wikipedia.org/wiki/UEFA
Austrian Football Union,ORG,https://en.wikipedia.org/wiki/UEFA
the German Football Association,ORG,https://en.wikipedia.org/wiki/UEFA
the Russian Football Union,GPE,https://en.wikipedia.org/wiki/UEFA
the Football Federation of the Soviet Union,ORG,https://en.wikipedia.org/wiki/UEFA
spring and summer of 1992,DATE,https://en.wikipedia.org/wiki/UEFA
the Commonwealth of Independent States,GPE,https://en.wikipedia.org/wiki/UEFA
Football Association of the Czech Republic,ORG,https://en.wikipedia.org/wiki/UEFA
Slovak Football Association,ORG,https://en.wikipedia.org/wiki/UEFA
the Socialist Federal Republic of Yugoslavia,GPE,https://en.wikipedia.org/wiki/UEFA
SR Yugoslavia,GPE,https://en.wikipedia.org/wiki/UEFA
the Federal Republic of Yugoslavia,GPE,https://en.wikipedia.org/wiki/UEFA
the Football Association of Yugoslavia,ORG,https://en.wikipedia.org/wiki/UEFA
FR Yugoslavia,GPE,https://en.wikipedia.org/wiki/UEFA
the State Union of Serbia and Montenegro,GPE,https://en.wikipedia.org/wiki/UEFA
the Football Association of Serbia,ORG,https://en.wikipedia.org/wiki/UEFA
FA Yugoslavia,ORG,https://en.wikipedia.org/wiki/UEFA
the Football Association of Montenegro,ORG,https://en.wikipedia.org/wiki/UEFA
Chelsea,ORG,https://en.wikipedia.org/wiki/UEFA
Europa League's,ORG,https://en.wikipedia.org/wiki/UEFA
The United States,GPE,https://en.wikipedia.org/wiki/UEFA
the United States,GPE,https://en.wikipedia.org/wiki/UEFA
USSR,GPE,https://en.wikipedia.org/wiki/UEFA
Yugoslavia/Serbia,GPE,https://en.wikipedia.org/wiki/UEFA
the Czech Republic,GPE,https://en.wikipedia.org/wiki/UEFA
Eretz Yisrael,GPE,https://en.wikipedia.org/wiki/UEFA
the Palestine Mandate,GPE,https://en.wikipedia.org/wiki/UEFA
the Irish Free State,GPE,https://en.wikipedia.org/wiki/UEFA
Ireland,GPE,https://en.wikipedia.org/wiki/UEFA
Czechoslovakia.[51,GPE,https://en.wikipedia.org/wiki/UEFA
the United Team of Germany,ORG,https://en.wikipedia.org/wiki/UEFA
the Federal Republic of Germany,GPE,https://en.wikipedia.org/wiki/UEFA
CIS,GPE,https://en.wikipedia.org/wiki/UEFA
Czechoslovakia.[52,GPE,https://en.wikipedia.org/wiki/UEFA
UEFA.com,ORG,https://en.wikipedia.org/wiki/UEFA
Čeferin,PERSON,https://en.wikipedia.org/wiki/UEFA
Rhodes,PERSON,https://en.wikipedia.org/wiki/UEFA
Charlie,PERSON,https://en.wikipedia.org/wiki/UEFA
Vieli,PERSON,https://en.wikipedia.org/wiki/UEFA
André,PERSON,https://en.wikipedia.org/wiki/UEFA
Nyon,ORG,https://en.wikipedia.org/wiki/UEFA
ten years,DATE,https://en.wikipedia.org/wiki/UEFA
Homewood,PERSON,https://en.wikipedia.org/wiki/UEFA
Brian,PERSON,https://en.wikipedia.org/wiki/UEFA
Reuters,ORG,https://en.wikipedia.org/wiki/UEFA
Murray,PERSON,https://en.wikipedia.org/wiki/UEFA
Conor,PERSON,https://en.wikipedia.org/wiki/UEFA
Derry City,GPE,https://en.wikipedia.org/wiki/UEFA
RTE,ORG,https://en.wikipedia.org/wiki/UEFA
Ewan,PERSON,https://en.wikipedia.org/wiki/UEFA
The Guardian,ORG,https://en.wikipedia.org/wiki/UEFA
Roan,PERSON,https://en.wikipedia.org/wiki/UEFA
Dan,PERSON,https://en.wikipedia.org/wiki/UEFA
Stone,PERSON,https://en.wikipedia.org/wiki/UEFA
Simon,PERSON,https://en.wikipedia.org/wiki/UEFA
Fifa,ORG,https://en.wikipedia.org/wiki/UEFA
Uefa,ORG,https://en.wikipedia.org/wiki/UEFA
BBC Sport,ORG,https://en.wikipedia.org/wiki/UEFA
Ames,PERSON,https://en.wikipedia.org/wiki/UEFA
Nick,PERSON,https://en.wikipedia.org/wiki/UEFA
FA,ORG,https://en.wikipedia.org/wiki/UEFA
sportspromedia,ORG,https://en.wikipedia.org/wiki/UEFA
UEFA Executive Committee,ORG,https://en.wikipedia.org/wiki/UEFA
Wales,ORG,https://en.wikipedia.org/wiki/UEFA
McAllister,PERSON,https://en.wikipedia.org/wiki/UEFA
Pilnick,PERSON,https://en.wikipedia.org/wiki/UEFA
Brent,PERSON,https://en.wikipedia.org/wiki/UEFA
Jersey,PERSON,https://en.wikipedia.org/wiki/UEFA
London Congress,ORG,https://en.wikipedia.org/wiki/UEFA
Jersey FA,ORG,https://en.wikipedia.org/wiki/UEFA
Europa League 2,ORG,https://en.wikipedia.org/wiki/UEFA
March 1974,DATE,https://en.wikipedia.org/wiki/UEFA
El Mundo Deportivo's,ORG,https://en.wikipedia.org/wiki/UEFA
Página,GPE,https://en.wikipedia.org/wiki/UEFA
Hemeroteca,ORG,https://en.wikipedia.org/wiki/UEFA
Sorteo de las competiciones europeas,ORG,https://en.wikipedia.org/wiki/UEFA
el Fram de Reykjavic,PERSON,https://en.wikipedia.org/wiki/UEFA
La Vanguardia,ORG,https://en.wikipedia.org/wiki/UEFA
European Club Association,ORG,https://en.wikipedia.org/wiki/UEFA
Sky Sports,ORG,https://en.wikipedia.org/wiki/UEFA
EURO 2025,DATE,https://en.wikipedia.org/wiki/UEFA
Enterprise Rent-A-Car,ORG,https://en.wikipedia.org/wiki/UEFA
UEL,ORG,https://en.wikipedia.org/wiki/UEFA
Hankook,ORG,https://en.wikipedia.org/wiki/UEFA
UECL,ORG,https://en.wikipedia.org/wiki/UEFA
Inter Milan,ORG,https://en.wikipedia.org/wiki/UEFA
Napoli,ORG,https://en.wikipedia.org/wiki/UEFA
Malmo,GPE,https://en.wikipedia.org/wiki/UEFA
Eurosport,ORG,https://en.wikipedia.org/wiki/UEFA
Serbian FA,ORG,https://en.wikipedia.org/wiki/UEFA
Associated Press,ORG,https://en.wikipedia.org/wiki/UEFA
Jørgensen,PERSON,https://en.wikipedia.org/wiki/UEFA
Nicolaj M.,PERSON,https://en.wikipedia.org/wiki/UEFA
Blatter,PERSON,https://en.wikipedia.org/wiki/UEFA
BBC,ORG,https://en.wikipedia.org/wiki/UEFA
Nicholson,PERSON,https://en.wikipedia.org/wiki/UEFA
Paul,PERSON,https://en.wikipedia.org/wiki/UEFA
Lauber,PERSON,https://en.wikipedia.org/wiki/UEFA
Inside World Football,ORG,https://en.wikipedia.org/wiki/UEFA
Ronay,PERSON,https://en.wikipedia.org/wiki/UEFA
Barney,PERSON,https://en.wikipedia.org/wiki/UEFA
Michel Platini's,PERSON,https://en.wikipedia.org/wiki/UEFA
Holt,PERSON,https://en.wikipedia.org/wiki/UEFA
Matthew,PERSON,https://en.wikipedia.org/wiki/UEFA
Soccer and Society,ORG,https://en.wikipedia.org/wiki/UEFA
Taylor and Francis,ORG,https://en.wikipedia.org/wiki/UEFA
MacInnes,PERSON,https://en.wikipedia.org/wiki/UEFA
Crystal Palace,ORG,https://en.wikipedia.org/wiki/UEFA
ESPN,ORG,https://en.wikipedia.org/wiki/UEFA
UEFA Foundation,ORG,https://en.wikipedia.org/wiki/UEFA
UEFA TV,ORG,https://en.wikipedia.org/wiki/UEFA
UEFA Club Competitions Store,ORG,https://en.wikipedia.org/wiki/UEFA
UEFA National Teams Store,ORG,https://en.wikipedia.org/wiki/UEFA
UEFA Gaming,ORG,https://en.wikipedia.org/wiki/UEFA
